model,val,imagenetv2-matched-frequency-format-val,imagenetv2-threshold-0.7-format-val,imagenetv2-top-images-format-val,imagenet-vid-robust_pm0,imagenet-vid-robust_pm10,stylized_imagenet,greyscale,imagenet-a,val-on-vid-robust-classes,ytbb-robust_pm0,ytbb-robust_pm10,val-on-ytbb-robust-classes,objectnet-1.0-beta,val-on-objectnet-classes,val-on-imagenet-a-classes,imagenet-sketch,imagenet-r,val-on-imagenet-r-classes,pgd.linf.eps0.5,pgd.linf.eps2,pgd.l2.eps0.1,pgd.l2.eps0.5,brightness_in-memory,defocus_blur_in-memory,impulse_noise_on-disk,snow_on-disk,brightness_on-disk,elastic_transform_in-memory,jpeg_compression_on-disk,defocus_blur_on-disk,gaussian_blur_on-disk,gaussian_noise_in-memory,shot_noise_in-memory,fog_on-disk,frost_in-memory,zoom_blur_on-disk,fog_in-memory,jpeg_compression_in-memory,impulse_noise_in-memory,glass_blur_on-disk,speckle_noise_on-disk,elastic_transform_on-disk,pixelate_in-memory,snow_in-memory,motion_blur_on-disk,shot_noise_on-disk,gaussian_blur_in-memory,saturate_in-memory,gaussian_noise_on-disk,frost_on-disk,spatter_in-memory,contrast_in-memory,speckle_noise_in-memory,saturate_on-disk,zoom_blur_in-memory,motion_blur_in-memory,contrast_on-disk,spatter_on-disk,pixelate_on-disk,avg_corruptions,avg_pgd
shufflenet_v2_x0_5,60.552001953125,47.23999786376953,56.209999084472656,63.15999984741211,49.864743011722275,29.305680793507666,12.010000228881836,42.43400192260742,1.6666667461395264,94.22222222222221,45.1231527093596,27.241379310344826,95.80952380952381,18.42389543048504,60.75200271606445,79.4000015258789,12.246261596679688,25.030000686645508,80.8699951171875,10.019999504089355,8.3100004196167,37.25800323486328,8.726000785827637,49.655601501464844,22.329601287841797,5.67800018787384,15.513600635528565,46.33120193481445,40.72360191345215,32.947202110290526,18.75800085067749,22.39240117073059,7.096000361442566,6.8552003562450405,19.451601123809816,18.124800872802734,22.41920108795166,23.952401161193848,30.483201599121095,3.539600259065628,18.165201091766356,14.553200674057006,37.798801803588866,30.25240135192871,14.784400749206544,21.8656005859375,8.749200475215911,28.0260009765625,42.08200187683106,9.24480031132698,17.154801082611083,32.600401878356934,21.65880150794983,12.275600457191468,39.18200149536133,27.24120101928711,23.616801452636718,17.1472009062767,31.542401695251463,31.143202209472655,23.5840831837593,16.078500986099243
resnet50_adv-train-free,60.49200439453125,47.41999816894531,56.54999923706055,64.0,55.906221821460775,42.74120829576194,17.378000259399414,43.78600311279297,1.7066667079925537,94.77777777777779,54.778325123152705,42.66009852216749,96.43290043290044,20.487198876525873,62.84800338745117,79.94999694824219,20.04952049255371,36.7400016784668,80.79999542236328,59.85600280761719,53.038002014160156,60.23800277709961,56.55999755859375,51.23160247802734,21.532401275634765,17.813200998306275,23.80880126953125,48.05760269165039,45.88720169067383,52.656002044677734,18.96080074310303,22.358400917053224,16.73960030078888,15.43760050535202,4.820400273799896,26.29760112762451,28.9296012878418,5.940000200271607,56.09320220947266,5.262400126457214,26.970401000976562,30.069201469421387,42.41720123291016,51.78680267333984,24.795601463317873,26.756400871276856,23.550000858306884,28.340800857543947,44.82520217895508,24.98000090122223,24.469200897216798,42.09840202331543,7.851600188016891,21.5296010017395,41.4476016998291,35.607601928710935,31.02800121307373,6.25720032453537,39.43440246582031,49.62200241088867,29.405837209560932,57.423001289367676
resnet50-smoothing_adversarial_PGD_1step_eps_512_noise_0.25,60.48600387573242,46.96999740600586,56.28999710083008,63.62999725341797,53.9224526600541,42.56086564472498,16.45600128173828,42.11000061035156,2.1733334064483643,93.9375,54.187192118226605,42.95566502463054,96.14718614718615,18.991033812250187,62.97600173950195,79.36000061035156,18.03533172607422,35.15999984741211,80.30999755859375,60.33200454711914,52.81999969482422,60.51000213623047,60.320003509521484,49.555998992919925,28.703999328613282,42.239999771118164,25.963999557495118,47.415999221801755,48.03199844360351,57.20399856567383,26.011999320983886,28.93999900817871,44.82799873352051,44.03199844360351,2.935999947786331,31.252000045776366,34.97599868774414,13.096000000834465,59.347998809814456,43.7279993057251,33.47199897766113,49.9359992980957,46.02799911499024,55.183997344970706,25.97199954986572,31.95599994659424,42.95599880218506,35.47599868774414,44.86399955749512,43.57599925994873,26.43599967956543,47.16399879455567,13.935999643802642,50.891998291015625,40.48399887084961,39.1679988861084,34.91999893188476,5.191999924182892,43.30799865722656,53.26399917602539,37.205486396719245,58.49550247192383
resnet50_trained_on_SIN,60.18400192260742,48.55999755859375,57.2599983215332,64.18999481201172,58.52119026149685,39.13435527502254,54.99800109863281,50.01400375366211,2.3600001335144043,95.61111111111111,54.039408866995075,37.19211822660098,96.45887445887446,21.340607108134385,60.89600372314453,79.9000015258789,30.055612564086914,40.083335876464844,80.87999725341797,12.848000526428223,8.564000129699707,44.63800048828125,10.960000038146973,55.5832015991211,24.548000717163085,31.390801620483398,36.60240173339844,54.772802734375,47.08400192260742,42.66440200805664,24.28520050048828,25.52880115509033,37.84600143432617,35.8424015045166,45.993202209472656,36.14840202331543,27.436400985717775,46.99440231323242,45.81520233154297,33.28360176086426,28.004001426696778,29.878401947021484,46.191201782226564,44.935202026367186,36.716801452636716,34.333600997924805,32.127601623535156,26.322001266479493,52.498802947998044,35.02560157775879,36.690802001953124,44.18760185241699,47.69280319213867,34.1372013092041,51.39920196533203,29.520801162719728,36.28880157470703,44.09640274047852,43.27160148620605,47.043602752685544,39.415212063911625,19.252500295639038
squeezenet1_1,58.178001403808594,45.369998931884766,53.72999954223633,61.05999755859375,49.77457168620379,31.65013525698828,9.160000801086426,40.75200271606445,1.1200000047683716,94.29166666666666,48.57142857142857,31.330049261083744,95.85281385281385,16.949335637895647,57.3280029296875,77.5,11.580105781555176,22.810001373291016,79.0199966430664,9.34000015258789,6.910000324249268,40.31999969482422,7.739999771118164,45.584402084350586,18.842000484466553,4.080000042915344,12.608800601959228,41.94440269470215,30.132001304626463,26.055601501464842,15.902400398254395,19.467601108551026,5.312800109386444,5.394000351428986,18.979601001739503,15.240001010894776,20.216800880432128,24.243600845336914,19.518800735473633,2.0916000962257386,14.34320068359375,12.6812007188797,28.809201622009276,22.74920082092285,12.911200618743896,19.596000957489014,7.463600552082061,24.61400089263916,39.71280136108398,7.6256005465984344,14.450000858306884,27.48920068740845,18.737600493431092,10.052800250053405,36.07240219116211,25.5720006942749,20.979600715637208,14.774000215530396,27.03320140838623,25.844401264190672,20.180452213379056,16.077499985694885
squeezenet1_0,58.092002868652344,44.90999984741211,53.12999725341797,60.3599967956543,50.49594229035167,31.920649233543735,7.452000141143799,36.8120002746582,1.3200000524520874,93.9375,51.13300492610837,33.10344827586207,95.73160173160173,16.387598574052067,57.69600296020508,77.25999450683594,10.872684478759766,22.579999923706055,78.75999450683594,10.920000076293945,7.130000114440918,44.86000061035156,9.319999694824219,45.974002075195315,17.794800662994383,5.4480003893375395,11.780800580978394,42.25400238037109,28.3468017578125,28.369201278686525,14.490800857543945,18.188000631332397,8.076800322532653,7.9940004587173465,18.443601036071776,14.94680118560791,19.279600524902342,23.397200965881346,30.772801399230957,5.552400290966034,13.098400688171386,13.200000429153443,26.86080131530762,22.298001098632813,12.238800716400146,16.48160037994385,7.525600171089172,23.938000392913818,38.97400131225586,7.500400465726853,13.734800815582275,28.282401466369627,18.86680121421814,13.975200653076172,35.404401779174805,25.088401222229002,17.914401054382324,15.213600265979768,26.859201622009277,23.639201354980468,20.165836811065677,18.05750012397766
resnet50_l2_eps3_robust,57.900001525878906,45.31999969482422,53.98999786376953,61.27000045776367,53.38142470694319,42.470694319206494,16.63800048828125,41.29800033569336,1.6399999856948853,93.88194444444444,55.073891625615765,43.84236453201971,95.9047619047619,17.40844766122934,60.2400016784668,78.08999633789062,19.39515495300293,36.19000244140625,78.5199966430664,57.91999816894531,51.099998474121094,58.21999740600586,57.7599983215332,49.896803283691405,26.438801193237303,23.872801351547242,24.509201431274413,46.855201721191406,45.121602630615236,51.352003479003905,24.217201042175294,26.89160099029541,27.446400928497315,26.860401153564453,5.231600260734558,28.21440181732178,32.510001754760744,5.880000197887421,54.26440200805664,24.04360113143921,31.219601440429688,33.65320091247558,42.814002227783206,51.17040328979492,26.2920015335083,30.305600929260255,26.701601791381837,31.949201011657713,42.50160255432129,27.28480134010315,25.827601051330568,43.12160224914551,9.001200556755066,34.15280113220215,39.77880210876465,34.26560173034668,33.41000099182129,7.6344002187252045,39.11160163879394,49.679202270507815,31.831201491753255,56.24999809265137
alexnet_lpf2,57.23200225830078,43.98999786376953,51.94999694824219,58.82999801635742,49.59422903516681,35.07664562669071,7.802000522613525,34.42000198364258,1.5199999809265137,93.73611111111111,46.502463054187196,31.576354679802954,95.4891774891775,14.270281948795507,56.320003509521484,76.98999786376953,10.465916633605957,22.08333396911621,77.8499984741211,28.838001251220703,7.308000564575195,53.94000244140625,26.264001846313477,44.88800163269043,19.016801166534425,8.104000568389893,13.654800605773925,41.30640182495117,37.02720146179199,36.10520210266113,15.731200885772704,18.8916006565094,13.630000370740891,12.699200630187988,16.790800762176513,18.683201217651366,21.603600883483885,19.96200113296509,41.32520179748535,9.596800452470779,17.029600524902342,15.943200731277466,33.659602355957034,28.74720153808594,14.826400661468506,20.42040100097656,11.01120034456253,24.5316011428833,35.00920181274414,12.015600323677063,17.290001106262206,30.380401802062988,16.133201205730437,17.833600521087646,32.210801696777345,25.943200874328614,22.44160089492798,13.377600538730622,27.957201766967774,30.91240119934082,22.536206223108827,29.087501525878906
alexnet_lpf3,56.89400100708008,43.64999771118164,51.48999786376953,58.41999816894531,49.6844003606853,34.71596032461677,7.944000244140625,34.41400146484375,1.693333387374878,93.79166666666666,45.812807881773395,31.822660098522164,95.74891774891775,14.189262179971912,55.52000427246094,76.6199951171875,10.538623809814453,21.700000762939453,77.63999938964844,31.50200080871582,7.710000514984131,54.53600311279297,28.930002212524414,44.84000244140625,19.05240116119385,8.66600056886673,14.200400733947754,40.934801483154295,37.404401779174805,36.44560241699219,15.564400911331177,18.806000804901124,14.165600919723511,13.180000364780426,17.54000120162964,18.33040075302124,21.364401245117186,20.332001399993896,41.93600273132324,10.012000346183777,17.099600791931152,16.392801141738893,33.92160224914551,28.66280174255371,15.720800590515136,20.882001209259034,11.407200586795806,24.48840093612671,35.06960220336914,12.638400518894196,17.503600883483887,30.592801094055176,16.45920103788376,18.395200729370117,32.26560173034668,25.652000999450685,23.058801078796385,13.83440055847168,27.54480094909668,31.214401245117188,22.76760116020839,30.669501662254333
alexnet_lpf5,56.5780029296875,43.349998474121094,51.72999954223633,57.96999740600586,51.39765554553652,36.24887285843102,7.850000381469727,34.220001220703125,1.6666667461395264,93.65277777777777,45.51724137931035,32.95566502463054,95.52380952380952,14.048827914011019,55.840003967285156,76.56999969482422,10.550414085388184,21.860000610351562,77.31999969482422,33.48400115966797,7.734000205993652,54.256004333496094,31.37200164794922,44.39040260314941,18.628800773620604,9.014800310134888,14.310000610351562,40.67600212097168,36.98040199279785,38.37880096435547,15.860000610351562,19.094401168823243,14.862000954151153,13.950000739097595,15.91480073928833,19.13440055847168,20.633601188659668,18.45480098724365,42.93560218811035,10.904800391197204,17.37000102996826,16.836400985717773,33.72920227050781,29.89880084991455,15.474400901794434,20.434000968933105,11.872400331497193,24.15160140991211,34.77840118408203,12.842001068592072,17.93840084075928,30.35080165863037,15.103600347042084,19.37720079421997,32.06760101318359,25.078401565551758,22.773201179504394,12.776400625705719,27.57960147857666,31.578401947021483,22.774472896258036,31.711501836776733
alexnet,56.522003173828125,43.43000030517578,51.07999801635742,57.89999771118164,49.413886384129846,32.01082055906222,7.414000511169434,33.832000732421875,1.7733334302902222,93.53472222222223,45.320197044334975,30.541871921182267,95.44588744588745,13.859781786755967,55.52000427246094,76.1500015258789,10.719408988952637,21.773334503173828,76.90999603271484,20.046001434326172,6.932000160217285,51.07999801635742,18.279998779296875,44.160801315307616,18.391600704193117,6.960800421237946,12.566000652313232,40.35680160522461,35.93840141296387,34.9364013671875,14.942000770568848,18.202000617980957,13.081200420856476,12.194400775432587,16.31680088043213,17.612800502777098,20.24120101928711,19.492801094055174,39.09360198974609,9.045600378513337,15.911600589752197,14.838000917434693,32.467201232910156,25.82320079803467,13.852000713348389,19.26640090942383,9.791200602054596,23.894001770019532,34.4356014251709,10.645600652694702,16.42440071105957,29.34960174560547,15.881200802326202,17.3056010723114,31.576001167297363,24.81880130767822,21.467601013183593,12.834800779819489,26.922400856018065,28.223601722717284,21.551488152834086,24.08449959754944
resnet50-smoothing_adversarial_PGD_1step_eps_512_noise_0.50,54.6660041809082,41.66999816894531,50.23999786376953,58.02000045776367,50.85662759242561,39.04418394950406,14.422000885009766,35.928001403808594,2.3333334922790527,91.44444444444444,49.802955665024626,39.26108374384236,94.45887445887445,15.566598249972992,58.288002014160156,74.58999633789062,15.580970764160156,32.42000198364258,74.81999969482422,54.55400085449219,48.68000030517578,54.590003967285156,54.522003173828125,42.791999435424806,28.54799919128418,45.8239990234375,25.523999404907226,40.847998809814456,44.44399833679199,52.94399795532227,25.939999389648438,28.39199924468994,48.44399909973144,48.74399871826172,1.5159999281167984,26.383999252319335,33.291999435424806,11.771999591588974,54.67999954223633,48.143999099731445,32.90399932861328,50.327998352050784,43.279998016357425,50.959998321533206,25.839998626708983,31.01199951171875,46.96399841308594,34.33199977874756,39.39999885559082,46.48799819946289,21.859999656677246,45.747998809814455,12.323999601602555,51.90399856567383,35.391999053955075,37.30399856567383,33.539998626708986,3.340000021457672,41.84399948120117,49.07999877929687,35.70322990547387,53.08650207519531
resnet50-randomized_smoothing_noise_1.00,53.066001892089844,40.64999771118164,49.189998626708984,56.98999786376953,49.32371505861136,35.888187556357074,13.512001037597656,33.624000549316406,2.386666774749756,91.2361111111111,47.783251231527096,36.40394088669951,94.62337662337661,15.987901047855676,55.98400115966797,72.37999725341797,14.480536460876465,30.73000144958496,73.88999938964844,53.0780029296875,49.099998474121094,53.09400177001953,53.18000411987305,41.10399894714355,29.011999702453615,45.2799991607666,25.67199878692627,39.60799903869629,42.89999961853027,51.05199966430664,26.115998649597167,28.351999282836914,47.39199981689453,48.04799880981445,1.555999931693077,26.215999794006347,33.35599899291992,11.195999991893768,52.60399856567383,47.26399917602539,32.78799934387207,48.7599983215332,41.92399978637695,48.70399780273438,26.30399971008301,30.731999588012695,46.551998901367185,33.931999397277835,37.82799873352051,45.93999824523926,22.195999717712404,44.07599868774414,11.799999785423278,50.359999084472655,34.123999404907224,37.135999298095705,33.45599899291992,3.3880000054836272,40.567999267578124,47.85599899291992,34.93046083549659,52.11300182342529
resnet50-smoothing_adversarial_DNN_2steps_eps_512_noise_1.00,51.84400177001953,39.71999740600586,47.93000030517578,55.89999771118164,46.61857529305681,35.70784490532011,13.172000885009766,32.14800262451172,2.2133333683013916,90.625,49.26108374384236,36.600985221674875,94.26839826839827,15.107486226639299,55.37600326538086,71.52999877929688,13.242547988891602,30.52666664123535,72.38999938964844,51.8900032043457,48.13999938964844,51.87800216674805,51.880001068115234,40.17199897766113,28.983999252319336,44.95999946594238,23.867999458312987,38.67599983215332,42.56399803161621,50.43199844360352,26.455999755859374,28.53599967956543,47.25999908447265,47.891999053955075,1.3719999670982361,24.595999717712402,33.43999977111817,11.071999394893647,51.971998596191405,46.88399963378906,32.85199966430664,48.359998321533205,41.543999099731444,48.41599884033203,24.319999313354494,30.827999114990234,46.443999481201175,33.971999168395996,37.02799911499024,45.45599899291992,19.736000061035156,43.70399894714355,11.728000056743621,50.04799880981445,33.043999099731444,36.66399917602539,33.54799880981445,3.1040000438690187,40.31199913024902,47.231999206542966,34.43066605329515,50.947001457214355
